jockey_id,place_count,total_count,jockey_show_rate,jockey_win_rate,jockey_race_count,jockey_lcb95
5562,0,2,0.2222222222222222,0.0,2,0.046389263979611135
5563,0,5,0.16666666666666666,0.0,5,0.033319217684229845
5566,0,2,0.2222222222222222,0.0,2,0.046389263979611135
5567,0,2,0.2222222222222222,0.0,2,0.046389263979611135
5568,60,172,0.3463687150837989,0.12790697674418605,172,0.2890058168815533
5569,0,4,0.18181818181818182,0.0,4,0.03677143788746509
5570,0,9,0.125,0.0,9,0.024225732468536623
5571,0,1,0.25,0.0,1,0.05337550047023718
5572,0,1,0.25,0.0,1,0.05337550047023718
5573,3,18,0.2,0.0,18,0.08588541243180764
5574,0,6,0.15384615384615385,0.0,6,0.030460165659137187
5575,161,343,0.4657142857142857,0.19825072886297376,343,0.4220225154586665
5576,0,3,0.2,0.0,3,0.041023167506996534
5577,1,2,0.3333333333333333,0.5,2,0.1111127066076292
5578,2,41,0.08333333333333333,0.0,41,0.029593795086135966
5579,0,3,0.2,0.0,3,0.041023167506996534
5580,1,6,0.23076923076923078,0.0,6,0.07187025554226983
5581,2,6,0.3076923076923077,0.16666666666666666,6,0.12285066324360105
5583,2,5,0.3333333333333333,0.2,5,0.13507547291964123
5584,0,1,0.25,0.0,1,0.05337550047023718
5585,315,633,0.4953125,0.23380726698262244,633,0.4628346610285037
5586,1,6,0.23076923076923078,0.16666666666666666,6,0.07187025554226983
5587,0,2,0.2222222222222222,0.0,2,0.046389263979611135
5588,0,1,0.25,0.0,1,0.05337550047023718
5589,0,2,0.2222222222222222,0.0,2,0.046389263979611135
5592,0,2,0.2222222222222222,0.0,2,0.046389263979611135
5593,1,4,0.2727272727272727,0.0,4,0.08726443391415033
5594,0,2,0.2222222222222222,0.0,2,0.046389263979611135
5595,0,2,0.2222222222222222,0.0,2,0.046389263979611135
5596,50,150,0.33121019108280253,0.12666666666666668,150,0.27084503644374697
5597,0,4,0.18181818181818182,0.0,4,0.03677143788746509
5598,0,1,0.25,0.0,1,0.05337550047023718
5599,1,2,0.3333333333333333,0.0,2,0.1111127066076292
5600,2,2,0.4444444444444444,0.0,2,0.19290294999413107
5601,0,4,0.18181818181818182,0.0,4,0.03677143788746509
5602,0,2,0.2222222222222222,0.0,2,0.046389263979611135
5604,2,2,0.4444444444444444,0.5,2,0.19290294999413107
5605,0,2,0.2222222222222222,0.0,2,0.046389263979611135
5607,0,4,0.18181818181818182,0.0,4,0.03677143788746509
5608,0,2,0.2222222222222222,0.0,2,0.046389263979611135
5609,2,14,0.19047619047619047,0.07142857142857142,14,0.0713538843086182
5610,0,3,0.2,0.0,3,0.041023167506996534
5611,1,2,0.3333333333333333,0.0,2,0.1111127066076292
5612,0,2,0.2222222222222222,0.0,2,0.046389263979611135
5617,0,2,0.2222222222222222,0.0,2,0.046389263979611135
5618,0,1,0.25,0.0,1,0.05337550047023718
5619,19,91,0.21428571428571427,0.07692307692307693,91,0.14989434326898177
5620,49,130,0.3722627737226277,0.14615384615384616,130,0.30562236853412134
5621,41,107,0.37719298245614036,0.102803738317757,107,0.30405571336390685
5622,0,4,0.18181818181818182,0.0,4,0.03677143788746509
5623,1,9,0.1875,0.0,9,0.05684686759024681
5624,0,1,0.25,0.0,1,0.05337550047023718
5625,59,295,0.20198675496688742,0.061016949152542375,295,0.16519643572044507
5626,129,365,0.3521505376344086,0.136986301369863,365,0.3119208064870493
5627,132,395,0.3333333333333333,0.1291139240506329,395,0.29517911029240945
5628,0,1,0.25,0.0,1,0.05337550047023718
5629,0,7,0.14285714285714285,0.0,7,0.02805337732017585
5630,1,4,0.2727272727272727,0.25,4,0.08726443391415033
5631,1,2,0.3333333333333333,0.0,2,0.1111127066076292
5632,0,2,0.2222222222222222,0.0,2,0.046389263979611135
5633,0,2,0.2222222222222222,0.0,2,0.046389263979611135
5635,0,2,0.2222222222222222,0.0,2,0.046389263979611135
5636,1,2,0.3333333333333333,0.0,2,0.1111127066076292
5639,0,2,0.2222222222222222,0.0,2,0.046389263979611135
5640,0,9,0.125,0.0,9,0.024225732468536623
5641,11,80,0.14942528735632185,0.0125,80,0.09179316228099928
5642,1,7,0.21428571428571427,0.14285714285714285,7,0.06604956721630965
5643,47,145,0.3223684210526316,0.11724137931034483,145,0.26154900872307363
5644,1,8,0.2,0.125,8,0.06110292885897761
5645,0,1,0.25,0.0,1,0.05337550047023718
5646,0,3,0.2,0.0,3,0.041023167506996534
5647,2,2,0.4444444444444444,0.0,2,0.19290294999413107
5648,0,2,0.2222222222222222,0.0,2,0.046389263979611135
5650,0,2,0.2222222222222222,0.0,2,0.046389263979611135
5651,1,2,0.3333333333333333,0.5,2,0.1111127066076292
5655,0,2,0.2222222222222222,0.0,2,0.046389263979611135
5659,49,143,0.34,0.11188811188811189,143,0.2778012911687335
5660,19,71,0.2692307692307692,0.07042253521126761,71,0.19059403725422924
5661,17,87,0.20212765957446807,0.04597701149425287,87,0.13811428042041682
5662,1,4,0.2727272727272727,0.0,4,0.08726443391415033
5663,20,134,0.15602836879432624,0.04477611940298507,134,0.1088458005640714
5664,0,8,0.13333333333333333,0.0,8,0.025999332600867814
5665,0,2,0.2222222222222222,0.0,2,0.046389263979611135
5666,2,2,0.4444444444444444,0.5,2,0.19290294999413107
5667,0,2,0.2222222222222222,0.0,2,0.046389263979611135
